Sample_ID	Well	Plate_ID	Group	Control	Flag	OD_Baseline	OD_Min	OD_Max	OD_Emp_AUC	Fold_Change	OD_Offset	auc_lin	auc_log	k_lin	k_log	death_lin	death_log	gr	dr	td	lagC	lagP	t_k	t_gr	t_dr	diauxie	MSE	K_Error > 20%
41	D6	210831_Cstr	1	0	0	0.101	0.101	0.135	0.04755		0.101	0.0061531287729411615	0.06419804556654948	0.03182325329069964	0.29245822311318825	0.0	0.0	1.6765256458115654	0.8582605139800547	0.41344263494663663	-0.014516032551617247	0.0	0.3958333333333333	0.0	0.3958333333333333	1.0	7.921123917365277e-07	FALSE
42	D7	210831_Cstr	1	0	0	0.103	0.103	1.265	0.34175		0.103	0.30053608871169185	0.7456724913182643	1.1583286524859886	2.5052148046512457	0.021135219931660343	0.016897900423003875	24.285714202666092	-0.8695924374644732	0.02854135459124572	0.0390090637222556	0.0	0.32083333333333336	0.07916666666666666	0.3375	1.0	6.206584063385705e-06	FALSE
43	D8	210831_Cstr	1	0	0	0.102	0.102	1.215	0.3346625		0.102	0.2938349317670837	0.7438974682641446	1.108961336649401	2.474245780876764	0.017165393271511453	0.014275737241099762	22.296744077490068	-0.5455728867901227	0.03108737213608331	0.035204365003905065	0.0	0.3125	0.08333333333333333	0.3958333333333333	0.0	9.644419925381088e-06	FALSE
44	D9	210831_Cstr	1	0	0	0.103	0.103	1.163	0.317575		0.103	0.27650614815130686	0.7225094473799661	1.0519038858392922	2.41675205280967	0.0029742974974915626	0.0025794380252648352	21.06345577979874	-0.42989919572158036	0.03290757166374948	0.035546402340052415	0.0	0.31666666666666665	0.09166666666666666	0.3416666666666667	0.0	1.3261906406226438e-05	FALSE
45	D10	210831_Cstr	1	0	0	0.09	0.09	0.093	0.036675		0.09	0.0007260198383586044	0.007407532944112146	0.0027282857801624316	0.028474100446417294	9.552691061454066e-06	0.00010316668616416891	0.12841419280041924	-0.008707016274595646	5.397745883410501	0.011340884035580277	0.0	0.37083333333333335	0.03333333333333333	0.3958333333333333	0.0	1.5396253367971396e-07	FALSE
46	D11	210831_Cstr	1	0	0	0.089	0.089	0.092	0.036479166666666674		0.089	0.0005159612421752615	0.009745081727368824	0.0022243562249967125	0.03458377603574064	0.0	0.0	0.08592606628922612	0.026658347582602455	8.066785906698207	-0.1180590969667485	0.0	0.3958333333333333	0.0	0.3958333333333333	0.0	8.561847244524824e-08	TRUE
47	D12	210831_Cstr	1	0	0	0.091	0.091	0.096	0.03815		0.091	0.0016359304655434476	0.018763466565157212	0.00478749799126682	0.054240285304541794	0.00010142013646452508	0.0010562236254741675	1.790306525027173	-0.06702673984617148	0.38716676215511464	-0.001744672647915471	0.0	0.22916666666666666	0.0	0.3958333333333333	0.0	5.396237536878574e-08	FALSE
48	E1	210831_Cstr	1	0	0	0.101	0.101	1.405	0.38677500000000004		0.101	0.3464688175353844	0.7995899506747766	1.3051593630172358	2.633324829499479	0.003975559612685364	0.002831738939661932	22.429105449605494	-0.5416303152548664	0.030903915544796597	0.027391590481052934	0.0	0.38333333333333336	0.07916666666666666	0.3958333333333333	0.0	6.048179437108694e-06	FALSE
49	E2	210831_Cstr	1	0	0	0.098	0.098	1.132	0.3182291666666667		0.098	0.27900302987871695	0.7348506436174206	1.0325728584041043	2.445561071199102	0.005908317858784873	0.005239397173748994	22.919053249805586	-0.5849013989761942	0.030243272835269713	0.04391469299753992	0.0	0.23333333333333334	0.10416666666666667	0.25416666666666665	0.0	8.109937901584505e-06	FALSE
50	E3	210831_Cstr	1	0	0	0.098	0.098	1.198	0.3374125		0.098	0.29824291800162583	0.7575293633458187	1.097817000833434	2.5015500012132215	0.00903204544236158	0.007582214969207968	25.858057111440104	-0.47795500069032887	0.02680584923966633	0.04092972629162555	0.0	0.2375	0.07916666666666666	0.25416666666666665	0.0	3.788236760505475e-06	FALSE
51	E4	210831_Cstr	1	0	0	0.098	0.098	0.113	0.04342916666666667		0.098	0.004139748280122084	0.04081132198109309	0.01475054848788876	0.1421805991742482	0.0	0.0	1.993984459721435	0.24095958611986074	0.34761914877550243	-0.0011366440079866684	0.0	0.3958333333333333	0.0	0.3958333333333333	1.0	1.5919109730132842e-07	FALSE
52	E5	210831_Cstr	1	0	0	0.098	0.098	0.314	0.0960625		0.098	0.0570887507926125	0.33726638559030275	0.21595510533698292	1.1624690127814636	0.0004705931450759704	0.0015027679509485026	10.84510963527046	-0.6720223147547183	0.06391334010176278	0.023538520788951887	0.0	0.39166666666666666	0.05416666666666667	0.3958333333333333	0.0	1.0103874682740875e-06	FALSE
53	E6	210831_Cstr	1	0	0	0.097	0.097	0.132	0.047625		0.097	0.008789437185590481	0.08077691599053985	0.034022652136253426	0.30131407717147596	0.0	0.0	2.217330002068452	0.2556644088785305	0.31260442961279467	-0.00039886254898728943	0.0	0.3958333333333333	0.0	0.3958333333333333	1.0	6.764492823621878e-07	FALSE
54	E7	210831_Cstr	1	0	0	0.101	0.101	1.451	0.3834958333333333		0.101	0.3433182684849386	0.7845750129677445	1.349865971658268	2.664405795656986	0.0004109919101091819	0.00028342405566661455	24.22891962672735	-0.25016241837568354	0.028608257868639027	0.03985771278284508	0.0	0.39166666666666666	0.0875	0.3958333333333333	0.0	7.222248775349781e-06	FALSE
55	E8	210831_Cstr	1	0	0	0.1	0.1	1.449	0.38177916666666667		0.1	0.3417170120942792	0.789397932585642	1.3476265095932984	2.6726139527721244	0.0005017339360158246	0.0003466149168218635	23.44910338427012	-0.29008658016049593	0.02955964538178952	0.03707785526520361	0.0	0.39166666666666666	0.0875	0.3958333333333333	0.0	5.5539596721432484e-06	FALSE
56	E9	210831_Cstr	1	0	0	0.099	0.099	1.436	0.375725		0.099	0.3360247021681595	0.786592028040529	1.336184441779384	2.6741012948840677	0.0	0.0	22.74758412320113	0.049787171849994524	0.030471243750802443	0.036007628865817216	0.0	0.3958333333333333	0.0875	0.3958333333333333	0.0	3.330920186862545e-06	FALSE
57	E10	210831_Cstr	1	0	0	0.089	0.089	0.092	0.03637083333333334		0.089	0.0008209463749772448	0.008545903396755669	0.0031606225392313003	0.03352137490457258	0.0001097482162474156	0.0011931866537309085	0.29207471792068435	-0.047726965559310254	2.3731844559999744	0.004875736163543492	0.0	0.3541666666666667	0.0	0.3958333333333333	0.0	6.108365903999189e-08	FALSE
58	E11	210831_Cstr	1	0	0	0.089	0.089	0.092	0.0363875		0.089	0.0008575457100278754	0.008727789072611502	0.003251706055570708	0.033970978475046786	0.00010453535592828966	0.0011359688860606218	0.2536588900142235	-0.03348296218657119	2.73259565442819	0.007826886628435335	0.0	0.32916666666666666	0.004166666666666667	0.3541666666666667	0.0	4.795663832570089e-08	FALSE
59	E12	210831_Cstr	1	0	0	0.091	0.091	0.097	0.038675		0.091	0.0022860292878529834	0.024231051004333072	0.006047601554432097	0.06405559830598893	3.5649822765548844e-05	0.0003675164582835899	4.190916590963115	-0.06002607718129777	0.16539274058915426	7.290368635270476e-05	0.0	0.1375	0.0	0.3958333333333333	0.0	2.0774175150713447e-08	FALSE
60	F1	210831_Cstr	1	0	0	0.092	0.092	0.562	0.1647875		0.092	0.12788612613201286	0.5427131369799645	0.4685435737855394	1.8075581117689836	0.049762259492836636	0.09292261044786443	14.47044435273343	-1.3341198072929734	0.04790089120027689	0.031073576155459984	0.0	0.275	0.09583333333333334	0.3958333333333333	0.0	4.734366995218441e-06	FALSE
61	F2	210831_Cstr	1	0	0	0.092	0.092	0.576	0.16873333333333332		0.092	0.13198966329777068	0.5505706704245839	0.48207142514856505	1.8307135810015147	0.0782401156409483	0.14655777296645667	16.41427417558055	-1.6319668288262932	0.04222831744769668	0.03673369683327864	0.0	0.24583333333333332	0.09583333333333334	0.3958333333333333	0.0	2.9585808384715535e-06	FALSE
62	F3	210831_Cstr	1	0	0	0.095	0.095	0.506	0.15053333333333332		0.095	0.11236478376497283	0.49917818400119074	0.40683292673574034	1.6652122449062077	0.04584168316882603	0.09571105381846223	14.216747704950148	-1.6880028944288406	0.048755678509972956	0.03698744842626049	0.0	0.26666666666666666	0.1	0.3958333333333333	0.0	4.939242655548955e-06	FALSE
63	F4	210831_Cstr	1	0	0	0.084	0.084	0.085	0.033737500000000004		0.084	0.00015134153101419996	0.0016103911886925348	0.0011129026643592194	0.012711494217002229	0.0010745807468998808	0.012711493481075902	0.8485589184404955	-0.8207085978780516	0.8168521542780198	0.14547867749031104	0.0	0.11666666666666667	0.15416666666666667	0.12916666666666668	0.0	1.7892405543492625e-08	FALSE
