,mean,double_std,sem
0,0.003777777777777778,0.0029979416807182305,0.0010599324460188282
1,0.004444444444444455,0.0029979416807182305,0.0010599324460188282
2,0.004111111111111117,0.0029979416807182305,0.0010599324460188282
3,0.005000000000000009,0.0030307070437746446,0.001071516751221443
4,0.005666666666666677,0.003399346342395193,0.0012018504251546643
5,0.0054444444444444505,0.0038618104882183926,0.0013653561919382787
6,0.006333333333333339,0.0041096093353126546,0.001452966314513559
7,0.007222222222222237,0.004693047129320639,0.0016592427247853422
8,0.008555555555555566,0.004365973934308563,0.0015436048877166477
9,0.010222222222222235,0.004909049340972121,0.0017356110390903694
10,0.012444444444444461,0.005995883361436461,0.0021198648920376564
11,0.015888888888888907,0.007104163272509239,0.0025117010123238493
12,0.020000000000000018,0.008219218670625288,0.002905932629027111
13,0.026222222222222244,0.010671295292038193,0.0037728726325221428
14,0.03400000000000001,0.012472191289246445,0.004409585518440976
15,0.045222222222222226,0.016531302145242045,0.005844697924372186
16,0.05900000000000002,0.02091959917468855,0.007396195218063389
17,0.07911111111111112,0.028928178410899615,0.010227655560860702
18,0.10477777777777779,0.04026701005494983,0.01423653793398096
19,0.13444444444444445,0.05399954275069332,0.019091721429994057
20,0.19566666666666666,0.13825580156603437,0.048880807412862305
21,0.2293333333333333,0.1458685354338955,0.05157231528352885
22,0.2608888888888889,0.13405618869860156,0.04739602004440229
23,0.3036666666666667,0.14103427479398994,0.049863146043278635
24,0.3587777777777778,0.1873173843217329,0.06622669634401201
25,0.41455555555555557,0.23412331877679696,0.08277509317048644
26,0.4608888888888889,0.25750042550606106,0.09104014851687861
27,0.4904444444444445,0.2294033054321796,0.08110631644885148
28,0.514,0.21661298480281654,0.07658425522356507
29,0.5444444444444445,0.23097688409807224,0.08166266052154306
30,0.5491111111111111,0.20585311795753644,0.07278006781808415
31,0.5539999999999999,0.19896919545683625,0.07034623367738027
32,0.5539999999999999,0.18936228260684349,0.06694967706613124
33,0.5561111111111111,0.2001927466280163,0.07077882434251534
34,0.5544444444444444,0.1893914881996261,0.0669600028024838
35,0.5436666666666666,0.18011683451047572,0.06368091754410628
36,0.5345555555555556,0.1823406119476188,0.06446714159693302
37,0.5176666666666667,0.19025441056843007,0.06726509193179322
38,0.4965555555555555,0.18012533359433122,0.06368392242402032
39,0.4881111111111111,0.19483731738790067,0.0688853941765901
40,0.47411111111111115,0.1894055678585042,0.06696498071361855
41,0.4688888888888889,0.1945458783049182,0.06878235490065025
42,0.46422222222222226,0.2029627466881788,0.07175816725572937
43,0.4621111111111111,0.2024628604869129,0.07158143079436101
44,0.45622222222222214,0.2043528780453852,0.07224965291043972
45,0.44977777777777783,0.19549771871991578,0.06911888130667636
46,0.4505555555555556,0.2035684129854927,0.07197230262871276
47,0.44333333333333336,0.2053354978240894,0.07259706146486461
48,0.44277777777777777,0.20639719588486613,0.07297242841403852
49,0.44477777777777777,0.2163928754446639,0.0765064348136889
50,0.4405555555555556,0.21608114616596014,0.07639622187025598
51,0.43755555555555553,0.21670689085308265,0.07661745602603387
52,0.42677777777777776,0.19929455834932955,0.0704612668311945
53,0.4326666666666667,0.2211371285642228,0.07818378158994166
54,0.4286666666666667,0.22014607944793443,0.07783339281463345
55,0.4275555555555555,0.21395349673569744,0.07564398420019276
56,0.4272222222222222,0.21522517636933147,0.0760935908464125
57,0.42311111111111116,0.21041499265927427,0.07439293408634524
58,0.42011111111111116,0.2168982238428263,0.07668510245329009
59,0.4163333333333334,0.21626595423913342,0.07646156139113541
60,0.41500000000000004,0.2174416907791348,0.07687724703129731
61,0.41711111111111115,0.22631759613646396,0.08001535346496604
62,0.416,0.214634228052871,0.07588465906546252
63,0.4218888888888889,0.21983181000791943,0.0777222817885563
64,0.41900000000000004,0.21496666408228668,0.07600219295081777
65,0.41877777777777775,0.21669731976898493,0.07661407213679948
66,0.4215555555555555,0.22695558928163187,0.08024091810461542
67,0.4202222222222222,0.22268817815806471,0.0787321604328228
68,0.41866666666666674,0.22357565626443784,0.0790459313264083
69,0.4185555555555555,0.21890930530842503,0.07739612712421182
70,0.4173333333333334,0.22298247730524734,0.07883621089415792
71,0.4161111111111111,0.22479774173989828,0.07947800378985215
72,0.4141111111111111,0.22527700369780684,0.07964744848005309
73,0.4143333333333334,0.22627678887854405,0.08000092592056764
74,0.4158888888888888,0.22077461833001866,0.07805561486751403
75,0.4153333333333334,0.21875607928060478,0.07734195354254883
76,0.4146666666666667,0.22015415474583225,0.07783624786358527
77,0.41255555555555556,0.22171876302321195,0.07838942042500316
78,0.4132222222222222,0.21608114616596028,0.07639622187025605
79,0.4120000000000001,0.21874862962533717,0.07733931969167021
80,0.41422222222222227,0.21512603254033016,0.07605853820951268
81,0.4132222222222223,0.2184608335662692,0.07723756841918736
82,0.41288888888888886,0.21656533242852263,0.07656740756506365
83,0.4136666666666667,0.21637895427201748,0.07650151293589873
84,0.41444444444444445,0.21578475786856469,0.07629143278277965
85,0.4145555555555556,0.21798425585915399,0.07706907275495559
86,0.4152222222222222,0.22219466495801038,0.07855767716764105
87,0.41688888888888886,0.21327105572457913,0.075402704866832
88,0.41688888888888886,0.2151177684920231,0.07605561642721369
89,0.4176666666666667,0.21637621557524908,0.07650054466037046
90,0.4182222222222222,0.21278563954144494,0.07523108432943605
91,0.41566666666666663,0.21548154514086879,0.07618423089483174
92,0.4142222222222222,0.21844184467764605,0.07723085483323104
93,0.4134444444444445,0.21574768070223857,0.07627832402491147
94,0.4158888888888889,0.21747530014426808,0.07688912973629586
95,0.4118888888888889,0.21606194813547977,0.07638943434148694
