Time,14,15,16,17
15.0,0.013148148148148159,0.006333333333333339,0.010370370370370375,0.008333333333333338
30.0,0.01481481481481482,0.006333333333333341,0.011814814814814821,0.01033333333333334
45.0,0.017740740740740748,0.0072777777777777814,0.014148148148148153,0.012111111111111126
60.0,0.021296296296296303,0.007166666666666675,0.0168888888888889,0.014499999999999999
75.0,0.025629629629629627,0.0077222222222222275,0.020111111111111114,0.017555555555555557
90.0,0.030888888888888893,0.008055555555555562,0.02392592592592593,0.02177777777777778
105.0,0.03714814814814816,0.008722222222222225,0.030000000000000002,0.027111111111111117
120.0,0.04511111111111113,0.008777777777777784,0.03740740740740741,0.03377777777777778
135.0,0.055,0.00905555555555556,0.04562962962962964,0.04299999999999999
150.00000000000003,0.06792592592592595,0.00955555555555556,0.05574074074074074,0.054444444444444434
165.0,0.0851851851851852,0.01033333333333334,0.06981481481481482,0.07005555555555557
180.0,0.1057037037037037,0.011888888888888902,0.08774074074074073,0.08900000000000001
195.0,0.1328148148148148,0.015166666666666676,0.11122222222222222,0.11644444444444445
210.0,0.16174074074074074,0.014944444444444455,0.14062962962962963,0.14350000000000002
225.0,0.19274074074074074,0.016555555555555566,0.17600000000000002,0.17616666666666667
240.0,0.2292962962962963,0.01772222222222223,0.21696296296296302,0.21522222222222226
255.0,0.2633333333333333,0.018500000000000006,0.26166666666666666,0.25188888888888894
270.0,0.2993703703703704,0.02183333333333334,0.30703703703703705,0.2827222222222222
285.00000000000006,0.33466666666666667,0.023666666666666673,0.3627037037037037,0.3198888888888889
300.0,0.36814814814814817,0.027055555555555565,0.4352592592592592,0.3630555555555556
315.0,0.3951481481481482,0.027166666666666676,0.5197777777777778,0.39099999999999996
330.0,0.4206666666666667,0.030055555555555565,0.5764444444444444,0.42561111111111105
345.0,0.45303703703703707,0.031666666666666676,0.6525185185185186,0.47077777777777774
360.0,0.48359259259259263,0.03572222222222224,0.7078888888888888,0.49250000000000005
375.0,0.5081851851851852,0.038500000000000006,0.7737037037037037,0.5262222222222223
390.0,0.537074074074074,0.04350000000000001,0.8377407407407406,0.5407222222222222
405.0,0.5674444444444444,0.04655555555555556,0.8609629629629629,0.5701666666666666
420.0,0.5911481481481481,0.049666666666666685,0.8783703703703704,0.5876666666666666
435.0,0.6170370370370369,0.05266666666666667,0.8882222222222221,0.594111111111111
450.0,0.6408148148148148,0.057222222222222244,0.8834814814814814,0.6162777777777778
465.0,0.6666666666666666,0.0655,0.8760370370370371,0.5986666666666666
480.0,0.6877407407407409,0.07022222222222221,0.8589999999999999,0.6189444444444444
495.0,0.7085185185185185,0.07477777777777779,0.8802222222222221,0.5986111111111111
510.00000000000006,0.7261481481481481,0.08227777777777778,0.8868148148148146,0.6295
525.0,0.7452962962962962,0.07883333333333334,0.8931481481481481,0.6288333333333332
540.0000000000001,0.7607407407407406,0.09077777777777779,0.8817777777777778,0.6225555555555556
555.0000000000001,0.7724074074074073,0.0968888888888889,0.8836296296296297,0.6338888888888888
570.0,0.7804814814814814,0.10227777777777779,0.8808888888888889,0.6340555555555555
585.0,0.7866666666666666,0.10888888888888892,0.8897407407407408,0.6397222222222222
600.0,0.7907037037037036,0.11166666666666668,0.8834814814814814,0.6816111111111111
615.0,0.7934814814814816,0.12049999999999997,0.8789259259259259,0.6695555555555556
630.0,0.793814814814815,0.12555555555555561,0.8816296296296297,0.6981666666666667
645.0,0.7954814814814816,0.13511111111111113,0.8802962962962962,0.6911666666666666
660.0,0.7989259259259259,0.1327222222222222,0.8755925925925925,0.6813888888888888
675.0,0.8002962962962963,0.13961111111111113,0.8766296296296296,0.6753333333333332
690.0,0.7983333333333333,0.15005555555555558,0.8775925925925926,0.6713888888888888
705.0,0.7984444444444444,0.14633333333333337,0.8816296296296295,0.6803333333333333
720.0,0.798,0.16038888888888891,0.8776666666666667,0.6778888888888889
735.0,0.7959999999999999,0.17133333333333337,0.8788148148148146,0.6778333333333333
750.0,0.7933333333333333,0.1738888888888889,0.8794814814814815,0.6749999999999999
765.0,0.7906666666666666,0.17544444444444446,0.888074074074074,0.6772777777777778
780.0,0.7878148148148147,0.17805555555555558,0.8894074074074075,0.6863333333333332
795.0,0.7864444444444444,0.17344444444444446,0.8763703703703704,0.6792777777777778
810.0,0.7852222222222222,0.17022222222222222,0.879,0.6803888888888889
825.0,0.783962962962963,0.18127777777777782,0.8851111111111111,0.6736666666666666
840.0,0.7831851851851851,0.18155555555555558,0.8725185185185186,0.6691111111111111
855.0,0.7823333333333334,0.1912777777777778,0.8791851851851851,0.6801111111111111
870.0,0.7818518518518518,0.17511111111111116,0.8741481481481482,0.678611111111111
885.0,0.7846296296296296,0.17822222222222228,0.8775925925925927,0.6793333333333333
900.0,0.7835555555555554,0.1798888888888889,0.8746666666666666,0.6757222222222222
915.0,0.7846296296296297,0.18238888888888888,0.8666666666666667,0.6767777777777777
930.0,0.7834074074074073,0.18999999999999997,0.8705925925925926,0.6784444444444445
945.0,0.786037037037037,0.17488888888888887,0.873222222222222,0.6778888888888889
960.0,0.7867037037037038,0.17611111111111113,0.8775185185185185,0.6816666666666665
975.0,0.7883333333333334,0.19361111111111115,0.8724444444444445,0.6823333333333333
990.0000000000001,0.7850740740740741,0.19566666666666668,0.8764814814814814,0.6801666666666666
1005.0000000000001,0.7852222222222222,0.19488888888888892,0.8749629629629628,0.6818333333333334
1020.0000000000001,0.7860740740740741,0.18055555555555558,0.8741851851851851,0.6811666666666666
1035.0,0.7858148148148149,0.19127777777777777,0.874,0.6795
