,mean,double_std,sem
0,0.003333333333333341,0.0019626135258506397,0.0006938886664887134
1,0.0036666666666666653,0.001440164599646191,0.0005091750772173155
2,0.0032222222222222326,0.002060804110110161,0.0007286042804780017
3,0.0036666666666666653,0.001088662107903628,0.0003849001794597482
4,0.003777777777777778,0.001369869778437548,0.0004843221048378518
5,0.00422222222222222,0.001662958838566196,0.0005879447357921312
6,0.004888888888888891,0.0016629588385661984,0.000587944735792132
7,0.005555555555555554,0.0016629588385661984,0.000587944735792132
8,0.00633333333333333,0.0016329931618554536,0.0005773502691896263
9,0.007222222222222223,0.002266230894930126,0.0008012336167697751
10,0.00811111111111111,0.0025724082006200535,0.0009094836413191624
11,0.009333333333333338,0.002880329199292391,0.001018350154434634
12,0.010222222222222225,0.002266230894930126,0.0008012336167697751
13,0.011000000000000005,0.0021773242158072675,0.0007698003589195004
14,0.01333333333333333,0.002372684056006941,0.0008388704928078552
15,0.017111111111111115,0.006261779023824623,0.0022138732050190355
16,0.025111111111111112,0.031052325413409007,0.010978654935716436
17,0.015777777777777783,0.0029979416807182314,0.0010599324460188284
18,0.020444444444444435,0.014040505776827823,0.004964068423041924
19,0.03777777777777778,0.055549332984849854,0.019639655021988448
20,0.030333333333333337,0.025825626090435115,0.00913073766846745
21,0.028555555555555556,0.014568696358296654,0.005150811993999662
22,0.04655555555555555,0.009982701086762762,0.003529417816504134
23,0.03766666666666667,0.01606468406393584,0.005679723519614248
24,0.041111111111111105,0.021501650812305574,0.007601981548043256
25,0.04611111111111111,0.014425628770771106,0.005100229963346005
26,0.05399999999999999,0.025652954490157157,0.00906968903873001
27,0.07266666666666667,0.03896437118987321,0.013775985546514548
28,0.07755555555555554,0.006069555681665636,0.002145911990647555
29,0.10755555555555556,0.05163212704518263,0.01825471358036699
30,0.09433333333333332,0.036445799432805646,0.01288553596235085
31,0.1302222222222222,0.07168724941295393,0.02534527009225554
32,0.10622222222222222,0.025276739905433096,0.008936677096710177
33,0.12166666666666669,0.12262438884961162,0.043354268447208216
34,0.13066666666666665,0.11845799380496146,0.04188122535262114
35,0.1421111111111111,0.09909566396812702,0.03503560798902302
36,0.13311111111111112,0.12366901265619462,0.0437235987359201
37,0.13377777777777777,0.0836435706649366,0.029572468009916426
38,0.1401111111111111,0.15392574769176576,0.054420969996028565
39,0.14488888888888887,0.1500422985628542,0.05304796338930539
40,0.1341111111111111,0.1122488417273684,0.03968595858287885
41,0.15033333333333335,0.1169779972980041,0.04135796756952016
42,0.143,0.12825437686560712,0.045344769799262934
43,0.12311111111111112,0.060566054135796646,0.021413333794566676
44,0.11033333333333332,0.021915663263891803,0.0077483570540493995
45,0.11077777777777777,0.031441107007809756,0.01111610998661708
46,0.111,0.017520358528379562,0.006194382162118374
47,0.11311111111111109,0.016522338040392107,0.005841528634708856
48,0.11266666666666668,0.0147973971685213,0.005231669940886015
49,0.111,0.017646739285414968,0.006239064507273987
50,0.11222222222222222,0.019015263524694584,0.006722910892180376
51,0.11366666666666665,0.018192387500351983,0.006431980283736136
52,0.11622222222222223,0.012077936214845477,0.00427019530012791
53,0.11711111111111111,0.015779342645401512,0.0055788400936147425
54,0.11699999999999999,0.015672575717782654,0.0055410922843518685
55,0.11855555555555557,0.01080923245068025,0.003821640782648844
56,0.12155555555555557,0.012102443381502275,0.004278859891993256
57,0.12322222222222223,0.008368075726116777,0.0029585615457098577
58,0.123,0.00990323553562544,0.0035013225014641704
59,0.1257777777777778,0.008243216440440656,0.0029144171219120116
60,0.12722222222222224,0.00843859446491002,0.002983493684910571
61,0.1278888888888889,0.008799551054765938,0.0031111111111111153
62,0.1297777777777778,0.008849914556328832,0.0031289172978508266
63,0.13166666666666668,0.008993825042154702,0.0031797973380564885
64,0.13533333333333333,0.008960820068291542,0.0031681283176407254
65,0.13633333333333333,0.010927369647239364,0.003863408589047503
66,0.13800000000000004,0.008055363982396388,0.00284800124843918
67,0.14133333333333334,0.006182412330330475,0.0021858128414340024
68,0.14133333333333334,0.007562088678743812,0.002673602092336885
69,0.1416666666666667,0.011405002151427859,0.0040322771803609015
70,0.14255555555555557,0.010503379820530174,0.0037135055482374144
71,0.14222222222222222,0.009210836344916762,0.0032565224199450783
72,0.1406666666666667,0.010927369647239345,0.0038634085890474966
73,0.1411111111111111,0.011954646805611367,0.004226605911468948
74,0.1391111111111111,0.012885056901621526,0.004555555555555554
75,0.13966666666666663,0.013695092389449385,0.004841946348777969
